user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Personalizing	Should statements
R2465	38	0	249	0	1	22	0	46	1	1	0	57
R2466	7	2	106	0	2	7	0	19	3	8	0	11
R2467	48	0	266	0	2	15	0	24	6	12	0	57
R2468	17	0	182	1	0	21	0	11	7	10	7	17
R2469	1	0	17	1	0	1	0	0	0	1	1	3
R2470	31	0	194	0	0	42	0	15	2	4	1	51
R2471	0	0	2	0	0	0	0	0	0	0	0	0
R2472	5	0	96	1	0	14	0	5	1	2	8	24
R2473	0	0	8	0	0	1	0	3	0	0	0	0
R2474	0	0	3	0	0	0	0	0	0	0	0	0
R2475	31	0	184	0	0	15	0	5	16	9	13	37
R2476	68	4	448	6	5	54	0	36	8	22	5	82
R2478	6	0	11	0	0	4	0	0	0	1	0	2
R2479	12	1	100	0	2	22	0	3	0	3	1	15
R2480	0	0	0	0	0	1	0	0	0	0	0	0
R2481	0	0	0	0	0	0	0	0	0	0	0	0
R2482	0	0	0	0	0	0	0	0	0	0	0	0
R2483	9	0	60	0	0	8	0	10	2	1	0	18
R2484	10	0	72	0	0	14	1	5	0	4	2	9
R2485	21	1	114	0	1	23	0	0	0	6	0	50
R2486	0	0	0	0	0	0	0	0	0	0	0	0
R2487	5	0	77	0	0	33	0	1	3	4	1	21
R2488	11	0	70	0	2	12	0	8	3	0	0	72
R2489	2	0	54	0	1	4	0	5	1	0	1	22
R2490	19	1	232	2	9	16	0	12	4	12	11	33
R2491	0	0	0	0	0	0	0	0	0	0	0	0
R2492	3	0	25	0	0	8	0	2	0	0	2	0
R2493	10	0	27	0	5	5	0	5	0	1	0	5
R2494	16	0	207	0	0	31	0	10	3	6	1	24
R2495	67	0	555	3	3	49	2	34	12	21	47	81
R2496	0	0	3	0	0	0	0	0	0	0	0	0
R2497	1	0	2	0	0	0	0	0	0	0	0	1
R2498	31	1	153	0	7	20	0	23	7	10	1	34
R2499	0	0	0	0	0	0	0	0	0	0	0	0
R2500	0	0	2	0	0	0	0	0	0	1	0	0
R2501	3	0	15	0	0	6	0	0	0	0	0	4
R2502	4	0	32	0	0	4	0	4	1	1	0	5
R2503	0	0	4	0	0	1	0	0	0	0	0	0
R2504	8	0	42	0	1	10	0	7	0	0	1	10
R2505	8	0	65	0	3	16	0	3	2	2	0	28
R2506	0	0	10	0	0	0	0	0	0	0	0	1
R2507	21	1	108	0	1	8	0	12	2	5	4	26
R2508	18	0	250	1	0	7	0	15	8	6	30	41
R2509	6	0	54	0	0	7	0	5	0	1	1	6
R2510	10	0	72	0	1	9	0	7	2	4	5	10
R2511	1	0	15	0	0	4	0	0	0	0	0	0
R2512	58	0	350	0	2	45	1	19	12	8	1	86
R2513	3	0	14	0	0	5	0	0	0	1	0	3
R2514	3	0	12	0	0	0	0	0	0	0	0	6
R2515	8	0	123	0	1	15	0	3	3	6	9	9
R2516	31	0	122	0	0	12	0	18	3	4	2	39
R2517	0	0	6	0	0	2	0	0	0	0	0	1
R2518	3	0	74	0	0	8	0	4	1	4	5	13
R2519	27	0	112	0	1	13	0	13	8	7	4	28
R2520	3	0	34	0	0	2	0	1	0	3	1	8
R2521	0	0	0	0	0	0	0	0	0	0	0	0
R2522	16	0	140	1	2	24	0	7	5	12	20	17
R2523	6	0	20	0	0	2	0	1	0	3	0	9
R2524	16	0	140	0	0	38	0	13	2	2	1	19
R2525	4	0	190	0	0	42	0	15	6	0	0	20
R2526	52	2	173	0	2	13	0	16	4	8	3	39
R2527	18	1	153	0	3	28	0	6	6	2	2	22
R2528	4	0	32	0	1	5	0	3	0	1	1	10
R2529	1	0	15	0	0	3	0	0	0	0	0	3
R2530	7	0	145	0	0	36	0	6	1	0	4	21
R2531	1	0	19	0	0	237	0	0	0	0	0	98
R2532	4	0	14	0	0	0	0	0	2	0	2	3
R2533	6	0	46	0	0	4	0	8	2	0	1	2
R2534	38	0	247	0	0	24	0	12	3	5	11	69
R2535	8	0	12	0	0	0	0	2	2	2	2	7
R2536	1	0	14	0	0	3	0	3	0	0	0	0
R2537	13	0	73	0	0	2	0	6	2	2	0	10
R2538	1	0	14	0	0	9	0	0	0	1	0	1
R2539	29	0	226	1	3	20	0	8	4	7	6	19
R2540	31	0	122	1	2	11	1	10	2	5	3	18
R2541	160	1	837	0	12	62	2	132	32	32	38	261
R2542	33	0	139	0	3	30	0	8	1	5	5	23
R2543	24	0	159	0	1	23	0	11	4	6	11	18
R2544	46	0	303	0	1	39	2	36	2	5	8	60
R2545	28	2	164	0	2	20	0	28	4	2	0	107
R2546	0	0	0	0	0	0	0	0	0	0	0	0
R2547	47	1	160	0	1	7	0	29	9	2	2	58
R2548	145	4	706	0	5	38	1	97	21	22	8	213
R2549	3	0	20	0	0	0	0	1	1	0	0	3
R2550	0	0	0	0	0	0	0	0	0	0	0	0
R2551	125	4	461	1	2	17	0	67	18	14	5	204
R2552	0	0	0	0	0	0	0	0	0	0	0	0
R2553	50	0	240	1	3	39	1	19	10	9	5	64
R2554	23	1	219	0	4	20	2	28	3	3	6	22
R2555	0	0	0	0	0	0	0	0	0	0	0	0
R2556	0	0	0	0	0	0	0	0	0	0	0	0
R2557	0	0	0	0	0	0	0	0	0	0	0	0
R2558	3	0	53	0	0	2	0	4	1	0	2	3
R2559	0	0	0	0	0	1	0	0	0	0	0	0
R2560	19	0	151	0	4	20	0	6	2	0	0	55
R2562	9	0	134	0	11	21	0	3	2	10	9	28
R2563	0	0	2	0	0	2	0	0	0	0	0	3
R2564	0	0	8	0	0	1	0	1	0	0	0	1
R2565	0	0	0	0	0	0	0	0	0	0	0	0
R2566	1	0	14	0	1	4	0	1	1	0	0	2
R2567	9	0	96	0	0	68	0	10	0	1	0	45
R2568	7	0	21	0	0	5	0	3	1	1	1	1
R2569	0	0	0	0	0	0	0	0	0	0	0	0
R2571	1	0	20	0	1	3	0	1	1	1	1	3
R2572	4	0	55	0	0	13	0	0	0	3	3	6
R2573	4	0	77	0	0	15	0	7	3	0	0	13
R2574	4	0	59	0	1	10	0	4	2	6	3	11
R2575	0	0	0	0	0	5	0	0	0	0	0	0
R2576	28	0	336	1	8	30	0	38	10	20	19	41
R2577	3	0	55	0	1	5	0	7	0	1	1	9
R2578	6	1	31	0	1	4	0	2	1	0	1	10
R2579	8	0	37	0	0	4	0	5	2	1	1	4
R2580	16	0	314	0	0	23	0	34	2	10	7	13
R2581	0	0	0	0	0	0	0	0	0	0	0	0
R2582	0	0	0	0	0	0	0	0	0	0	0	0
R2584	0	0	5	0	0	1	0	0	0	0	0	1
R2585	0	0	0	0	0	0	0	0	1	0	0	0
R2586	80	0	410	0	3	63	0	35	7	17	27	81
R2587	4	0	33	1	0	6	0	2	0	4	0	4
R2588	32	0	315	0	6	37	0	24	8	18	15	41
R2589	6	1	113	0	0	44	0	18	4	1	0	72
R2590	19	0	174	0	2	24	0	4	4	8	1	25
R2591	90	0	364	3	3	31	0	43	10	27	30	139
R2592	59	2	242	0	1	46	0	24	12	9	9	52
R2593	58	2	386	0	2	32	1	31	10	33	25	130
R2594	96	0	480	0	0	52	0	62	16	16	6	170
R2596	10	0	98	0	0	11	0	5	1	3	10	22
R2597	63	1	250	0	1	59	1	7	2	15	1	27
R2598	13	0	152	0	1	20	1	9	2	6	5	17
R2599	6	0	26	0	0	3	0	11	3	3	1	15
R2600	62	0	277	0	4	41	1	9	3	9	9	57
R2601	0	0	32	0	0	0	0	0	0	0	0	24
R2602	7	0	84	0	1	6	0	5	1	5	1	12
R2603	28	2	226	0	2	46	0	27	5	9	1	62
R2604	6	0	122	0	1	6	0	3	5	2	0	7
R2605	5	0	20	0	1	1	0	1	0	3	1	0
R2606	68	1	537	1	1	83	0	35	12	22	26	70
R2607	0	0	0	0	0	0	0	0	0	0	0	0
R2608	6	0	49	0	0	4	0	2	1	0	0	0
R2609	4	0	120	0	1	20	0	4	1	10	2	16
R2610	0	0	1	0	0	1	0	0	0	0	0	0
R2611	4	0	29	0	0	7	0	8	2	1	2	21
R2612	0	0	0	0	0	0	0	0	0	0	0	0
R2613	44	0	326	1	7	39	0	13	8	16	16	52
R2614	4	0	68	0	0	12	0	8	2	5	0	14
R2615	2	0	89	0	0	77	0	0	2	1	0	22
R2616	9	0	98	0	1	3	0	6	1	7	1	12
R2617	6	0	21	1	1	3	0	3	1	1	0	5
R2618	39	0	304	5	1	96	0	15	4	8	14	69
R2619	28	0	130	1	3	7	0	7	2	7	1	31
R2620	54	4	563	0	0	52	0	166	8	8	0	105
R2621	49	3	264	1	1	17	0	45	19	9	6	114
R2622	66	0	298	0	3	26	0	12	7	4	1	70
R2623	0	0	6	0	0	0	0	0	0	0	0	2
R2624	6	0	56	0	0	1	0	6	2	3	0	18
R2625	10	0	104	1	1	18	0	7	5	2	10	16
R2626	3	0	31	0	0	3	0	5	0	0	0	28
R2627	71	2	565	1	3	33	1	27	13	19	14	100
R2628	13	1	153	0	0	11	0	9	2	0	3	57
R2629	35	3	259	0	1	27	0	19	4	4	2	79
R2630	0	0	0	0	0	0	0	0	0	0	0	0
R2632	24	0	199	0	1	25	0	11	2	1	0	7
R2633	29	1	158	1	1	22	0	23	4	6	1	71
R2634	0	0	1	0	0	0	0	1	0	0	0	3
R2635	10	1	142	0	0	18	0	8	2	0	0	39
R2636	72	0	371	0	6	50	0	84	16	26	22	75
R2637	3	0	88	0	1	20	0	4	1	2	2	11
R2638	5	0	78	0	1	8	0	2	1	4	4	4
R2639	0	0	0	0	0	0	0	0	0	0	0	0
R2640	38	2	387	0	1	62	2	44	9	9	13	65
R2641	0	0	1	0	0	1	0	0	0	0	0	0
R2642	0	0	0	0	0	0	0	0	0	0	0	0
R2643	15	0	148	0	1	8	0	9	0	13	6	16
R2644	7	0	77	0	0	14	0	4	0	2	1	14
R2645	18	0	88	0	0	19	0	6	0	4	3	15
R2646	60	0	192	0	3	41	1	12	6	12	5	31
R2647	0	0	1	0	0	0	0	0	0	0	0	0
R2648	12	0	166	0	0	17	0	31	1	1	3	40
R2649	49	0	255	3	2	27	0	14	10	14	32	45
R2650	63	1	257	0	6	32	1	16	8	10	4	71
R2651	80	4	469	2	2	78	1	26	6	33	23	93
R2652	58	0	303	2	4	32	1	6	5	17	8	49
R2653	169	1	586	2	23	68	0	60	20	28	25	131
R2654	33	0	149	0	6	17	2	15	2	11	1	51
R2655	6	0	20	0	8	3	0	1	0	0	8	6
R2656	7	1	87	1	0	9	0	8	1	4	4	24
R2657	23	0	376	0	2	33	0	6	4	19	14	41
R2659	29	0	365	0	0	29	0	19	5	13	1	61
R2660	0	0	1	0	0	0	0	0	0	0	0	0
R2661	61	1	298	0	0	38	0	37	14	13	4	109
R2662	20	0	231	2	7	36	1	24	4	10	12	32
R2663	0	0	3	0	0	1	0	0	0	0	0	0
R2664	1	0	12	0	0	2	0	0	0	0	0	2
R2665	24	0	484	0	2	42	2	8	8	18	18	51
R2666	10	0	119	0	1	15	0	12	0	2	1	53
R2667	1	0	16	0	0	4	0	0	0	1	0	3
R2668	0	0	0	0	0	0	0	0	0	0	0	0
R2669	0	0	119	0	0	1	0	2	0	0	7	8
R2670	0	0	0	0	0	0	0	0	0	0	0	0
R2671	0	0	0	0	0	0	0	0	0	0	0	0
R2672	86	0	420	5	5	33	0	20	5	28	14	88
R2673	0	0	1	0	0	0	0	0	0	0	0	0
R2674	0	0	0	0	0	0	0	0	0	0	0	0
R2675	18	1	110	0	0	56	0	8	1	1	1	55
R2676	10	0	52	0	0	14	0	1	1	2	0	6
R2677	21	0	105	0	0	17	0	9	0	10	9	19
R2678	68	1	441	0	3	48	0	29	11	17	0	75
R2679	2	0	10	0	0	3	0	1	0	0	1	2
R2680	0	0	0	0	0	0	0	0	0	0	0	0
R2681	96	0	384	1	12	41	0	60	10	18	29	111
R2682	28	0	171	0	1	39	0	11	5	1	0	47
R2683	29	0	116	1	1	7	1	11	2	6	2	20
R2684	15	0	226	0	0	24	0	8	4	1	0	16
R2685	14	0	118	0	0	36	0	14	1	1	1	77
R2686	23	1	79	0	2	10	0	12	2	7	6	28
R2687	13	0	292	0	1	16	0	17	9	7	11	26
R2689	16	0	155	0	1	25	0	13	2	7	3	29
R2691	0	0	0	0	0	0	0	0	0	0	0	0
R2692	9	0	139	0	2	14	0	13	1	8	5	22
R2693	29	0	188	0	1	27	0	10	2	8	1	45
R2694	2	0	2	0	0	1	0	0	0	0	0	0
R2695	2	0	4	0	0	3	0	2	0	1	2	0
R2696	13	0	57	0	1	10	0	4	0	4	0	28
R2697	49	0	430	0	0	80	1	14	13	11	7	98
R2698	43	0	205	0	4	24	0	15	6	3	2	100
R2699	1	0	3	0	0	0	0	0	0	0	0	27
R2700	61	1	261	0	1	24	0	28	4	6	2	57
R2702	0	0	0	0	0	0	0	0	1	0	0	0
R2703	29	0	196	0	2	23	0	11	5	15	8	33
R2704	2	0	21	0	0	4	0	7	0	0	2	4
R2705	0	0	1	0	0	0	0	0	0	0	0	0
R2706	0	0	0	0	0	0	0	0	0	0	0	0
R2707	67	0	500	1	0	55	0	46	8	27	27	88
R2708	42	3	241	0	3	29	0	12	4	10	3	84
R2709	34	2	219	0	3	17	0	33	9	8	3	116
R2710	75	2	532	0	8	61	0	54	15	31	8	91
R2711	1	0	2	0	0	0	0	0	0	0	0	0
R2712	28	0	309	0	1	32	0	15	2	12	10	37
R2713	19	0	218	0	3	23	0	11	5	10	4	20
R2715	29	0	186	0	3	20	0	44	3	3	5	26
R2716	23	0	154	0	2	28	0	16	4	2	1	28
R2717	17	0	107	0	4	16	1	18	5	6	8	42
R2718	0	0	0	0	0	0	0	0	0	0	0	0
R2719	7	0	384	0	0	7	0	10	1	2	2	1
R2720	1	0	12	1	2	0	0	3	1	1	4	2
R2721	41	1	333	0	6	44	0	17	3	7	20	43
R2722	0	0	3	0	0	2	0	0	0	0	0	1
R2723	32	0	293	0	0	33	0	48	7	5	0	21
R2724	0	0	0	0	0	1	0	0	0	0	0	0
R2725	0	0	10	0	0	1	0	5	3	0	0	10
R2726	1	0	23	0	1	7	0	4	0	1	0	6
R2727	22	3	154	0	2	11	1	18	3	13	6	46
R2728	35	1	383	1	3	42	0	47	6	11	29	69
R2730	14	0	81	0	0	9	0	4	1	6	2	13
R2731	44	0	286	0	8	36	1	29	7	15	31	95
R2732	28	0	246	2	0	24	0	21	6	16	10	26
R2733	36	0	267	0	1	32	0	10	7	7	7	41
R2734	9	0	75	0	0	8	0	4	0	1	1	29
R2735	4	0	11	0	1	3	0	0	0	1	0	3
R2736	4	0	70	0	0	6	0	4	1	3	0	16
R2737	0	0	0	0	0	0	0	0	0	0	0	0
R2738	34	0	131	0	0	24	0	17	7	1	2	47
R2739	42	1	295	1	6	26	0	15	4	14	4	93
R2740	14	0	61	0	0	5	0	8	3	3	2	9
R2741	36	2	251	0	1	17	0	11	12	2	0	45
R2742	15	1	85	0	0	1	0	7	3	0	0	15
R2743	0	0	9	0	0	0	0	0	0	0	1	1
R2744	0	0	0	0	0	0	0	0	0	0	0	0
R2745	6	0	123	0	0	15	0	15	1	1	0	4
R2746	0	0	16	0	0	3	0	1	1	0	0	1
R2747	8	0	45	0	0	3	0	13	1	1	0	24
R2748	1	0	15	0	0	1	0	2	0	0	0	3
R2749	6	0	46	1	0	7	0	4	2	2	2	19
R2750	13	0	113	0	0	14	0	3	2	3	1	28
R2751	1	0	13	0	0	1	0	0	0	0	0	4
R2752	1	1	10	0	0	2	0	2	0	1	0	5
R2753	3	0	41	1	2	3	0	7	0	0	0	11
R2754	10	0	40	0	0	5	0	3	2	2	2	5
R2755	9	0	38	0	0	7	0	1	1	1	3	4
R2756	20	3	178	0	0	21	0	8	3	0	0	72
R2757	0	0	6	0	0	1	0	1	0	2	0	1
R2758	0	0	0	0	0	0	0	0	0	0	0	0
R2759	0	0	5	0	0	0	0	0	0	1	1	0
R2760	8	0	32	0	0	3	1	5	2	1	0	6
R2761	3	0	7	0	0	1	0	0	0	0	0	0
R2762	2	0	11	0	0	1	0	1	0	1	0	3
R2763	5	0	20	0	1	6	0	1	0	2	3	7
R2764	36	0	209	1	1	36	0	17	3	11	19	29
R2765	0	0	2	0	0	0	0	1	0	0	1	2
R2766	0	0	0	0	0	0	0	0	0	0	0	0
R2767	0	0	0	0	0	0	0	0	0	0	0	0
R2768	49	0	281	1	0	19	0	13	5	26	18	31
R2769	1	0	3	0	0	1	0	0	0	0	0	0
R2770	10	0	84	0	1	7	0	6	3	4	3	12
R2771	0	0	0	0	0	0	0	0	0	0	0	0
R2772	1	0	55	1	0	5	0	4	0	2	1	7
R2773	6	0	31	0	0	6	0	1	0	0	1	6
R2774	58	2	625	0	0	27	0	123	12	29	21	51
R2775	16	1	206	0	5	37	0	10	6	13	4	26
R2776	1	0	5	0	0	1	0	0	0	0	1	0
R2777	125	10	929	0	7	66	1	62	24	44	0	190
R2778	78	0	547	0	4	53	0	24	8	19	15	68
R2779	15	0	71	1	2	11	0	16	3	3	0	29
R2780	0	0	24	0	0	2	0	0	1	0	1	5
R2781	0	0	12	0	0	5	0	2	1	0	0	1
R2782	121	3	718	0	11	43	6	97	36	56	3	216
R2783	4	0	38	0	1	3	0	7	0	1	0	8
R2784	4	0	26	0	0	4	1	6	0	1	0	15
R2785	4	0	48	0	0	1	0	1	2	0	1	6
R2786	38	0	250	1	3	25	2	29	5	5	38	44
R2787	13	0	90	0	1	13	0	8	2	4	6	15
R2788	1	0	4	0	0	0	0	0	0	0	0	0
R2789	26	1	237	2	4	32	1	10	8	10	2	46
R2790	4	0	20	0	0	3	0	1	1	0	0	9
R2791	21	0	182	0	1	36	2	23	3	4	11	23
R2792	12	2	50	0	0	15	0	0	12	0	0	47
R2793	0	0	5	0	0	1	0	0	0	0	0	0
R2794	3	0	14	0	0	1	0	0	0	0	0	3
R2795	19	0	184	1	1	12	2	17	2	7	8	47
R2796	11	0	100	0	0	23	0	8	5	5	0	12
R2797	30	0	298	0	3	15	0	17	6	21	5	47
R2798	0	0	0	0	0	0	0	0	0	0	0	0
R2799	0	0	1	0	0	0	0	0	0	0	0	0
R2800	0	0	1	0	0	0	0	0	0	0	0	0
R2801	0	0	0	0	0	0	0	0	0	0	0	0
R2802	34	4	216	0	1	32	0	22	5	9	6	99
R2803	2	0	15	0	0	3	0	0	0	0	3	2
R2804	0	0	0	0	0	0	0	0	0	0	0	0
R2805	31	0	165	0	1	27	2	14	5	5	6	23
R2806	5	0	89	1	0	11	0	0	6	0	1	6
R2807	2	0	7	0	0	5	0	1	1	0	0	6
R2808	9	0	53	0	0	6	0	11	2	1	0	9
R2809	2	0	3	0	1	0	0	0	0	0	0	2
R2810	13	0	21	0	1	0	0	0	0	0	0	4
R2811	0	0	6	0	0	5	0	0	0	0	0	1
R2812	20	1	185	0	0	37	1	18	2	3	4	41
R2813	74	0	322	0	10	29	0	77	15	14	0	90
R2814	50	2	189	0	1	29	0	16	7	2	0	51
R2815	0	0	0	0	0	0	0	0	0	0	0	0
R2816	0	0	0	0	0	0	0	0	0	0	0	0
R2817	0	0	0	0	0	0	0	0	0	0	0	0
R2818	1	0	16	0	0	3	0	0	0	0	0	5
R2820	9	0	152	0	1	9	0	9	3	6	5	26
R2821	0	0	0	0	0	1	0	0	0	0	0	0
R2822	44	0	388	0	1	18	1	30	6	4	14	52
R2823	3	0	22	0	0	4	0	3	0	1	5	2
R2824	10	0	120	0	0	11	0	8	4	2	11	16
R2825	12	0	80	0	0	9	0	11	3	0	1	13
R2826	24	0	171	0	1	20	0	24	6	5	3	84
R2827	10	0	111	1	0	32	0	4	1	1	2	17
R2828	71	0	249	0	3	17	0	50	5	6	8	124
R2829	8	0	83	0	1	10	0	14	4	0	1	18
R2830	0	0	0	0	0	0	0	0	0	0	0	0
R2831	40	0	357	2	0	28	0	24	8	23	1	62
R2832	2	0	36	0	0	12	0	2	0	2	0	17
R2833	5	1	62	0	2	9	0	2	2	3	1	11
R2834	63	0	146	0	3	23	0	29	10	5	1	56
R2835	0	0	0	0	0	0	0	0	0	0	0	0
R2836	3	0	34	0	1	3	0	1	0	2	0	2
R2837	4	0	10	0	0	1	0	2	0	0	0	3
R2838	0	0	2	0	0	0	0	0	0	0	0	1
R2839	2	0	12	0	0	6	0	0	0	1	0	5
R2841	56	1	313	1	2	20	1	59	7	10	3	76
R2842	36	0	148	0	1	17	0	8	5	9	3	20
R2843	109	2	468	1	3	86	1	43	9	15	4	116
R2844	4	0	24	0	1	0	0	0	0	1	1	5
R2845	0	0	0	0	0	0	0	0	0	0	0	0
R2846	1	0	19	0	0	3	0	0	0	0	1	0
R2847	115	3	355	1	6	32	0	59	13	10	7	101
R2848	0	0	0	0	0	0	0	0	0	0	0	0
R2849	0	0	5	0	0	0	0	0	0	0	0	0
R2850	3	0	10	0	0	2	0	4	1	0	0	1
R2851	44	0	450	1	13	35	2	37	2	19	16	50
R2852	0	0	0	0	0	0	0	0	0	0	0	0
R2853	3	0	56	0	0	4	1	12	0	1	0	7
R2854	70	2	342	0	7	38	2	48	12	16	13	108
R2855	0	0	0	0	0	0	0	0	0	0	0	0
R2856	19	1	494	0	0	36	0	28	8	14	1	74
R2857	3	0	24	0	0	2	0	2	0	4	5	2
R2858	0	0	9	0	0	1	0	0	0	0	0	3
R2859	46	1	269	1	6	33	0	18	9	8	3	51
R2860	38	0	144	0	1	43	0	16	2	16	0	52
R2861	0	0	21	0	0	2	0	2	0	0	0	6
R2862	47	0	315	0	6	26	2	22	3	21	13	55
R2863	8	0	39	0	0	6	0	4	0	0	2	5
R2864	20	0	106	0	0	17	0	0	0	5	1	14
R2865	0	0	3	0	0	1	0	0	0	0	0	0
R2866	53	0	191	3	1	47	0	28	6	14	3	60
R2867	6	0	62	0	0	2	0	2	0	0	4	14
R2868	25	0	164	1	3	15	3	18	1	5	6	32
R2869	15	0	136	0	0	10	0	7	2	4	5	25
R2870	2	0	731	0	0	0	0	3	0	2	0	2
R2871	27	0	271	0	1	13	0	17	5	19	7	44
R2872	0	0	2	0	0	0	0	0	0	0	0	0
R2873	0	0	9	0	0	2	0	1	0	0	0	3
R2874	1	0	5	0	0	0	0	1	0	0	0	1
R2875	114	2	795	1	7	122	0	81	29	20	9	300
R2876	0	0	1503	0	0	0	0	1429	1429	0	0	0
R2877	3	0	87	0	0	11	0	9	1	0	4	23
R2878	8	0	57	1	3	10	0	3	1	3	0	10
R2879	81	1	581	0	4	70	1	83	4	12	3	208
R2880	12	0	102	0	0	17	0	4	2	6	3	13
R2881	17	0	177	0	6	15	0	16	4	2	4	34
R2882	53	2	299	0	1	68	1	23	11	7	13	71
R2883	57	0	182	0	0	38	0	63	0	0	0	77
R2885	20	0	323	0	2	18	1	18	3	7	9	33
R2886	0	0	1	0	0	0	0	0	0	0	0	0
R2887	0	0	0	0	0	0	0	0	0	0	0	0
R2888	30	0	244	0	0	40	0	38	2	3	0	30
R2889	26	2	133	0	0	18	0	4	4	3	2	65
R2890	0	0	1	0	0	0	0	0	0	0	0	0
R2891	0	0	0	0	0	0	0	0	0	0	0	0
R2892	10	0	69	0	0	9	1	2	0	9	0	13
R2893	0	0	7	0	0	0	0	1	0	0	0	1
R2894	33	0	112	0	2	11	0	15	2	2	4	95
R2895	24	0	217	0	1	45	0	9	1	8	3	55
R2896	6	0	35	0	1	5	0	2	1	2	0	9
R2897	17	1	185	0	0	24	0	25	0	3	0	25
R2898	1	0	7	0	0	6	0	2	0	0	0	0
R2899	0	0	0	0	0	0	0	0	0	0	0	1
R2900	49	0	325	0	4	56	0	34	1	8	7	88
R2901	20	0	133	0	4	8	0	7	3	3	1	51
R2903	0	0	32	0	0	6	0	0	0	0	0	1
R2904	79	0	417	1	2	41	2	73	13	18	0	113
R2905	2	0	17	0	0	4	0	0	0	0	0	1
R2906	14	0	81	0	0	10	0	3	1	5	0	15
R2907	0	0	2	0	0	0	0	0	0	0	0	0
R2908	0	0	8	0	0	1	0	1	0	2	0	0
R2909	59	0	409	0	3	88	0	33	2	15	7	91
R2910	21	0	158	0	6	18	0	21	4	11	5	53
R2911	42	0	429	0	3	38	2	63	11	12	6	59
R2912	0	0	0	0	0	0	0	0	0	0	0	0
R2913	5	0	116	0	0	6	0	4	0	4	0	9
R2914	110	1	891	0	8	192	0	76	11	9	2	78
R2915	0	0	14	0	0	3	0	0	0	1	0	0
R2916	6	0	90	0	2	18	0	8	3	2	0	13
R2917	1	0	23	0	1	3	0	4	1	0	0	4
R2918	47	1	232	0	8	30	0	11	3	9	4	39
R2919	0	0	0	0	0	0	0	0	0	0	0	0
R2920	14	0	121	0	0	14	0	20	1	6	3	16
R2921	16	0	56	0	0	6	0	4	4	6	0	13
R2922	15	0	225	0	0	24	0	14	1	5	2	10
R2923	0	0	0	0	0	0	0	0	0	0	0	0
R2924	36	0	348	0	0	42	2	24	3	6	6	35
R2925	47	1	334	0	2	55	0	23	7	9	2	47
R2926	0	0	0	0	0	0	0	0	0	0	0	0
R2927	0	0	4	0	0	1	0	0	0	0	0	1
R2928	183	0	673	0	0	83	0	51	14	0	2	108
R2929	0	0	0	0	0	0	0	0	0	0	0	0
R2930	1	0	9	0	0	0	0	3	0	0	1	0
R2931	1	0	40	0	1	6	0	2	0	1	1	7
R2932	11	0	148	1	4	19	0	12	0	6	7	46
R2933	10	1	79	0	2	10	0	2	2	1	3	20
R2934	24	3	148	0	0	14	1	14	5	8	8	33
R2935	0	0	2867	0	0	0	0	0	0	0	0	0
R2936	0	0	11	0	0	2	0	1	0	0	0	0
R2937	2	0	29	0	0	1	0	7	0	0	0	8
R2938	0	0	0	0	0	0	0	0	0	0	0	0
R2939	0	0	1	0	0	0	0	0	0	0	0	0
R2940	0	0	1	0	0	0	0	0	0	0	0	0
R2941	0	0	0	0	0	0	0	0	0	0	0	0
R2942	0	0	12	0	0	1	0	0	0	1	0	1
R2943	0	1	4	0	0	2	0	0	1	0	0	0
R2944	0	0	0	0	0	0	0	0	0	0	0	0
R2945	0	0	1	0	0	0	0	1	0	0	0	0
R2946	0	0	0	0	0	0	0	0	0	0	0	0
R2947	7	0	12	0	0	7	0	1	1	0	0	1
R2948	15	0	98	0	0	20	0	4	3	0	0	48
R2949	51	0	344	0	1	45	2	25	9	13	10	55
R2950	5	0	108	0	2	18	1	7	2	2	9	20
R2951	30	0	133	0	0	16	0	6	8	9	4	41
R2952	42	2	455	1	1	45	0	36	13	10	11	124
R2953	9	0	84	0	1	11	0	13	2	0	3	11
R2954	0	0	1	0	0	0	0	0	0	0	0	0
R2955	19	0	107	2	1	14	0	7	2	5	14	31
R2956	8	1	182	0	0	20	0	14	7	3	2	36
R2957	50	1	524	0	4	27	0	36	14	13	1	325
R2958	0	0	2	0	0	0	0	0	0	0	0	0
R2959	9	0	83	0	0	10	0	4	0	4	3	13
R2960	0	0	3	0	0	3	0	0	0	0	0	0
R2961	14	0	110	0	1	15	1	8	0	3	4	14
R2962	0	0	0	0	0	0	0	0	0	0	0	0
R2963	5	0	25	0	1	5	0	3	0	0	0	4
R2964	0	0	1	0	0	0	0	0	0	0	0	0
R2965	48	0	353	2	12	16	0	9	6	22	14	66
R2966	23	0	363	0	3	29	1	19	5	11	17	15
R2967	3	0	27	0	1	4	0	4	0	1	1	4
R2968	36	1	236	0	3	21	0	24	7	8	0	81
R2969	16	0	100	0	1	5	0	8	0	6	10	25
R2970	0	0	2	0	0	1	0	0	0	0	0	0
R2971	0	0	0	0	0	0	0	0	0	0	0	0
R2972	48	1	242	2	0	22	2	41	8	33	19	72
R2973	0	0	19	0	0	0	0	1	1	3	1	5
R2974	0	0	2	0	0	1	0	2	0	0	0	1
R2975	0	0	0	0	0	0	0	0	0	0	0	0
R2976	1	0	26	0	2	2	0	1	0	0	1	0
