user_id	Labeling and mislabeling	Catastrophizing	Dichotomous Reasoning	Emotional Reasoning	Disqualifying the Positive	Magnification and Minimization	Mental Filtering	Mindreading	Fortune-telling	Overgeneralizing	Should statements
R2130	39	1	468	0	4	57	0	39	4	6	80
R2131	0	0	0	0	0	0	0	0	0	0	0
R2132	5	0	126	0	0	23	0	3	1	3	14
R2133	0	0	0	0	0	0	0	0	0	0	0
R2134	39	1	311	0	1	22	1	26	2	6	102
R2135	6	0	35	0	0	2	0	4	3	0	17
R2136	7	0	501	0	0	169	0	27	3	2	116
R2137	5	0	48	0	0	5	0	1	0	0	7
R2138	15	0	78	0	2	8	0	14	2	4	11
R2139	33	0	340	0	1	21	0	13	2	20	46
R2140	1	0	64	0	0	5	0	3	0	1	8
R2141	28	0	287	0	4	56	0	18	5	17	59
R2142	16	0	204	0	0	22	0	15	0	4	47
R2143	2	0	33	0	1	4	0	0	0	2	9
R2144	2	0	7	0	0	1	0	0	0	0	1
R2145	31	0	346	0	2	52	0	8	2	4	101
R2146	5	0	40	0	0	9	0	3	0	3	4
R2147	37	1	298	0	2	30	0	19	5	8	62
R2148	0	0	2	0	0	2	0	1	0	0	0
R2149	63	2	439	0	7	66	1	35	5	33	105
R2150	8	0	54	0	0	5	0	7	2	1	14
R2151	11	1	136	0	1	18	0	9	2	2	17
R2152	25	1	278	0	1	32	0	21	3	5	36
R2153	8	0	104	0	0	20	0	7	0	3	26
R2154	45	2	257	0	0	19	1	23	10	7	55
R2155	18	0	208	0	1	24	0	12	3	6	36
R2156	41	1	289	0	6	12	0	17	0	17	56
R2158	26	1	407	1	5	50	0	10	3	16	88
R2159	6	0	42	0	0	4	0	7	4	2	12
R2160	0	0	19	0	0	1	0	1	0	1	3
R2161	5	0	59	0	0	2	0	7	1	3	9
R2162	0	0	5	0	0	1	0	0	0	0	0
R2163	10	0	228	0	0	67	0	27	1	39	24
R2164	0	0	3	0	0	0	0	1	0	0	0
R2165	54	0	434	0	2	47	0	24	2	11	102
R2166	0	0	2	0	0	0	0	0	0	0	0
R2167	1	0	81	1	0	3	0	3	0	4	19
R2168	31	0	206	0	1	27	0	19	2	8	51
R2169	14	0	181	0	1	18	0	29	6	7	41
R2170	0	0	0	0	0	0	0	0	0	0	0
R2171	0	0	3	0	0	0	0	1	0	0	0
R2172	4	0	69	0	0	5	0	0	0	1	1
R2173	1	0	18	0	0	0	0	1	0	2	3
R2175	0	0	1	0	0	0	0	0	0	0	0
R2176	0	0	0	0	0	0	0	0	0	0	0
R2177	0	0	0	0	0	0	0	4	0	0	0
R2178	13	2	221	0	1	61	0	7	4	6	20
R2179	14	1	256	0	4	32	0	2	1	6	50
R2180	0	0	1	0	0	1	0	0	0	0	0
R2181	0	0	0	0	0	0	0	0	0	0	0
R2182	141	0	156	0	0	20	0	29	4	0	35
R2183	0	0	86	0	0	6	0	0	0	0	0
R2184	0	0	0	0	0	0	0	0	0	0	0
R2185	9	0	439	0	3	30	1	9	3	4	29
R2186	0	0	1	0	0	0	0	0	0	0	0
R2187	12	0	142	0	1	23	0	12	1	3	25
R2188	0	1	2	0	0	0	0	0	0	0	1
R2189	1	0	68	1	2	5	0	8	1	2	12
R2190	0	0	3	0	0	0	0	0	0	0	0
R2191	2	0	36	0	0	6	0	2	2	0	8
R2192	4	1	141	0	1	5	0	11	2	2	24
R2193	0	0	11	0	0	0	0	0	0	0	0
R2194	12	1	105	0	0	27	0	14	1	2	19
R2195	0	0	0	0	0	0	0	0	0	0	0
R2196	0	0	6	0	0	2	0	2	0	0	4
R2197	28	4	380	0	0	27	0	69	0	0	123
R2198	18	0	129	0	3	18	0	14	6	3	36
R2199	2	0	93	0	1	58	0	5	2	2	6
R2200	21	0	120	0	2	27	0	1	0	6	24
R2202	17	0	158	0	1	27	0	11	2	2	20
R2203	1	0	10	0	0	3	0	2	0	0	8
R2204	26	0	192	0	2	59	1	10	0	7	48
R2206	0	0	5	0	0	0	0	0	0	0	0
R2207	10	0	46	0	0	6	0	9	2	2	19
R2208	0	0	0	0	0	0	0	0	0	0	0
R2209	1	0	0	0	0	0	0	0	0	0	0
R2210	2	0	9	0	0	3	0	2	0	0	1
R2211	0	0	33	0	0	2	0	3	0	2	6
R2212	0	0	5	0	0	0	0	0	0	1	0
R2213	17	0	147	0	3	25	0	29	3	4	29
R2214	0	0	0	0	0	0	0	0	0	0	0
R2215	0	0	0	0	0	0	0	0	0	0	68
R2216	17	0	264	0	3	49	0	13	0	2	32
R2217	11	0	175	0	1	12	0	15	3	0	23
R2218	99	1	404	0	7	40	0	88	6	16	104
R2219	9	1	206	1	0	20	0	29	2	4	41
R2220	5	0	30	0	0	7	0	1	1	1	12
R2221	41	0	357	0	5	79	0	27	7	9	105
R2222	5	0	74	0	1	17	0	2	0	1	23
R2224	17	0	86	0	0	10	0	10	0	5	32
R2225	0	0	4	0	0	1	0	0	0	1	1
R2226	0	0	37	0	0	7	0	2	0	0	10
R2227	9	0	221	0	7	36	0	19	2	3	25
R2228	2	0	17	0	0	0	0	0	1	0	4
R2229	1	0	3	0	0	3	0	0	0	0	0
R2230	95	2	530	0	7	59	2	47	4	23	148
R2231	4	0	145	0	4	7	0	14	0	3	13
R2232	0	0	0	0	0	0	0	0	0	0	0
R2234	0	0	14	0	0	6	0	1	0	0	3
R2235	18	0	137	0	2	7	0	9	0	0	29
R2236	9	0	128	0	0	8	0	8	0	3	19
R2237	7	0	85	0	0	12	0	2	1	5	12
R2239	6	0	58	0	0	11	0	2	1	0	7
R2240	31	1	234	0	1	30	0	28	2	9	78
R2241	28	0	245	0	0	25	1	19	3	6	17
R2242	11	0	125	0	0	13	0	7	0	3	10
R2243	55	1	387	0	2	33	0	33	7	17	112
R2244	50	0	379	1	5	53	0	34	3	11	116
R2245	49	0	357	0	5	38	0	40	13	11	71
R2246	38	0	318	0	5	36	0	11	2	12	74
R2247	7	0	43	0	0	1	0	10	0	2	8
R2248	44	0	326	0	2	81	0	9	2	1	73
R2249	3	0	11	0	0	2	0	1	0	2	0
R2250	0	0	2	0	0	2	0	0	0	0	0
R2251	0	0	3	0	0	0	0	0	0	0	0
R2252	0	0	1	0	0	0	0	0	0	0	2
R2253	3	0	53	0	1	5	0	5	2	0	15
R2254	14	0	31	0	1	2	0	15	2	3	19
R2255	0	0	21	0	0	7	0	2	0	1	0
R2256	11	0	187	0	1	15	1	20	2	8	21
R2257	1	0	17	0	0	1	0	0	0	3	0
R2258	36	0	193	0	0	26	0	18	1	3	79
R2259	18	0	203	0	8	34	0	20	6	5	22
R2260	51	2	403	1	2	54	1	32	7	10	74
R2261	0	0	0	0	0	0	0	0	0	0	0
R2262	0	0	0	0	0	0	0	0	0	0	0
R2263	13	0	257	0	5	38	0	14	4	7	34
R2264	16	0	137	0	0	31	0	11	1	2	9
R2265	4	0	29	0	0	6	0	6	0	0	14
R2266	8	0	96	0	1	8	0	13	0	1	7
R2267	8	2	29	0	0	3	0	5	2	2	11
R2268	23	0	425	0	0	62	0	27	23	3	23
R2269	3	0	61	0	0	9	0	0	0	2	7
R2270	0	0	0	0	0	1	0	0	0	0	0
R2271	32	0	356	0	0	68	0	57	2	0	33
R2272	0	0	11	0	1	3	0	0	0	1	3
R2273	3	0	21	0	0	0	0	2	1	3	23
R2274	1	0	15	0	0	2	0	1	2	0	7
R2275	17	2	150	0	0	9	0	17	0	6	29
R2276	0	0	1	0	0	1	0	0	0	0	0
R2277	0	0	265	0	0	183	0	73	0	0	5
R2278	44	0	177	0	0	9	0	17	7	4	45
R2279	14	0	186	0	1	24	0	11	3	8	40
R2280	1	0	13	0	0	2	0	0	0	0	0
R2281	8	0	120	0	0	15	0	6	1	5	13
R2282	18	0	206	0	3	19	1	13	2	8	32
R2283	0	0	8	0	0	1	0	1	0	0	0
R2284	34	0	117	0	4	6	0	21	6	3	39
R2285	10	0	145	0	1	12	0	8	2	2	40
R2286	1	0	25	0	1	3	0	1	0	2	4
R2287	8	0	61	0	1	7	0	2	3	4	23
R2288	1	0	24	0	0	2	0	1	0	0	1
R2289	13	1	300	0	0	16	0	20	4	3	28
R2290	27	0	226	0	3	20	1	34	5	6	60
R2292	57	0	434	0	7	71	1	25	2	6	70
R2293	31	1	155	0	0	13	0	5	2	4	28
R2294	0	0	0	0	0	0	0	0	0	0	0
R2295	0	0	3	0	0	1	0	0	0	0	0
R2296	0	0	1	0	0	1	0	0	0	0	0
R2297	9	0	34	0	1	3	0	4	2	2	5
R2298	6	0	136	0	1	26	0	5	0	5	17
R2299	15	0	184	0	2	10	0	27	4	2	27
R2300	7	0	37	0	0	6	0	1	1	4	5
R2301	17	0	148	0	0	14	0	14	3	7	9
R2302	8	0	129	0	1	33	0	3	0	1	20
R2303	16	0	224	0	0	27	0	24	2	4	29
R2304	0	0	15	0	0	1	0	1	0	3	1
R2305	1	0	52	0	0	9	0	4	0	1	9
R2306	30	0	324	0	2	30	0	26	2	10	55
R2307	4	0	39	0	0	7	1	13	1	6	16
R2308	0	0	0	0	0	0	0	0	0	0	0
R2309	33	0	302	0	2	20	0	42	2	12	67
R2310	1	0	34	0	1	5	0	0	0	2	3
R2311	0	0	1	0	0	0	0	0	0	0	0
R2312	0	0	1	0	0	1	0	0	0	0	0
R2313	1	0	40	0	1	3	0	0	0	1	3
R2314	105	5	404	0	12	33	0	45	18	13	128
R2315	0	0	0	0	0	0	0	0	0	0	0
R2316	0	0	7	0	0	2	0	0	0	0	1
R2317	80	1	616	1	17	31	0	92	14	12	274
R2318	23	0	187	0	4	12	0	23	3	9	46
R2319	4	0	65	0	1	15	0	3	0	2	8
R2320	3	0	36	0	0	32	0	0	0	0	0
R2321	10	0	74	0	2	4	0	4	1	2	16
R2322	30	0	114	0	0	23	0	16	6	3	36
R2323	1	0	6	0	0	2	0	0	0	0	0
R2324	166	11	547	0	2	35	0	59	20	42	121
R2325	0	0	16	0	0	0	0	1	0	0	2
R2326	1	0	21	0	0	4	0	1	0	1	8
R2327	0	0	6	0	0	3	0	0	0	0	1
R2328	2	0	11	0	0	1	0	0	0	1	3
R2329	17	0	229	0	3	44	0	20	1	9	50
R2330	68	1	551	0	8	55	0	36	5	15	127
R2331	0	0	7	0	0	1	0	0	0	0	0
R2332	0	0	0	0	0	0	0	0	0	0	0
R2333	0	0	0	0	0	0	0	0	0	0	0
R2335	15	1	265	0	1	29	0	19	8	5	51
R2336	10	1	53	0	0	8	0	3	0	0	13
R2337	47	0	312	0	4	31	0	13	4	7	76
R2338	0	0	29	0	3	3	0	1	0	0	1
R2339	4	0	38	0	0	3	0	3	0	1	18
R2340	58	1	312	0	3	30	0	28	6	3	136
R2341	4	0	13	0	0	0	0	0	0	1	4
R2342	3	0	64	0	0	8	0	1	1	0	2
R2343	1	0	5	0	0	0	0	0	0	0	0
R2344	30	0	367	0	0	19	0	245	1	1	128
R2345	5	0	178	0	7	20	0	14	0	8	18
R2346	1	0	8	0	1	1	0	1	0	0	1
R2347	8	0	73	0	0	7	0	4	0	2	23
R2348	15	0	54	0	0	7	0	9	0	1	20
R2349	22	0	214	0	3	28	0	10	3	3	38
R2350	24	0	92	0	1	10	0	21	0	1	34
R2351	44	0	236	0	1	17	0	14	3	16	40
R2352	7	0	76	0	0	21	0	7	1	0	10
R2353	54	2	421	0	10	112	0	17	4	9	72
R2354	0	0	1	0	0	0	0	0	0	1	0
R2355	2	0	36	0	0	4	0	2	0	1	9
R2356	51	1	614	1	1	77	0	14	2	22	78
R2357	42	2	311	0	2	39	1	19	5	16	89
R2358	43	1	341	0	5	58	0	11	5	5	58
R2359	0	0	2	0	0	0	0	0	0	0	1
R2360	0	0	0	0	0	0	0	0	0	0	0
R2361	0	0	5	0	0	1	0	0	0	0	0
R2362	0	0	9	0	0	4	0	0	0	0	1
R2363	14	0	98	0	1	6	0	21	13	1	27
R2364	0	0	0	0	0	0	0	0	0	0	0
R2365	3	0	62	0	0	8	0	1	0	3	17
R2366	15	0	263	0	0	22	0	17	3	6	52
R2368	23	2	268	0	3	46	2	16	9	15	58
R2369	0	0	0	0	0	0	0	0	0	0	0
R2370	12	0	362	0	0	49	2	24	1	4	50
R2371	0	0	0	0	0	0	0	0	0	0	2
R2372	11	0	298	0	0	43	0	15	2	4	44
R2373	0	0	1	0	0	0	0	0	0	0	0
R2374	29	1	179	0	1	22	0	19	1	3	10
R2375	86	0	399	0	8	89	1	21	1	20	108
R2376	7	0	50	0	0	4	0	5	0	2	10
R2377	18	0	226	0	2	33	0	2	2	15	38
R2378	46	1	458	0	4	73	0	27	7	11	52
R2379	21	0	308	0	0	21	0	26	1	11	28
R2380	41	0	266	0	7	49	0	15	7	9	63
R2381	74	4	449	0	4	43	0	44	11	3	184
R2382	0	0	2	0	0	2	0	2	0	0	0
R2383	0	0	1	0	0	1	0	0	0	0	0
R2384	168	1	384	0	4	23	0	72	16	6	112
R2385	0	0	1	0	0	0	0	0	0	0	1
R2386	0	0	0	0	0	0	0	0	0	0	0
R2387	9	0	114	0	1	14	0	11	3	6	14
R2388	26	0	263	0	6	12	0	20	2	4	26
R2389	19	0	698	0	0	583	0	6	5	13	57
R2390	0	0	23	0	0	6	0	0	0	0	0
R2391	21	0	173	0	7	16	0	22	2	4	28
R2392	0	0	2	0	0	3	0	0	0	0	0
R2393	21	0	338	0	5	43	0	10	2	11	43
R2394	0	0	2	0	0	1	0	0	0	0	0
R2395	17	2	217	0	0	14	0	25	7	4	52
R2396	7	0	106	0	1	12	0	10	0	0	16
R2397	0	0	0	0	0	0	0	0	0	0	0
R2398	10	0	74	0	0	8	0	1	2	4	14
R2399	0	0	2	0	0	0	0	0	0	0	1
R2400	60	0	411	0	8	30	0	33	5	14	94
R2401	0	0	14	0	0	2	0	0	0	1	0
R2402	5	0	92	0	0	7	0	4	1	1	7
R2403	0	0	2	0	0	0	0	0	0	0	0
R2404	0	0	1	0	0	0	0	0	0	0	0
R2405	1	0	7	0	0	8	0	0	0	0	0
R2406	26	0	217	0	5	21	0	12	2	3	33
R2407	34	2	314	0	2	39	0	64	10	11	108
R2408	0	0	0	0	0	0	0	0	0	0	0
R2409	90	0	460	0	4	67	0	50	20	9	126
R2410	0	0	0	0	0	0	0	0	0	0	0
R2411	36	0	255	0	3	21	0	98	5	3	165
R2412	16	0	283	0	0	35	0	9	5	7	26
R2413	15	1	91	0	1	11	0	6	4	2	28
R2414	10	0	69	0	1	8	0	1	1	0	17
R2415	0	0	2	0	1	1	0	0	0	0	1
R2416	0	0	1	0	0	0	0	1	0	0	0
R2417	0	0	0	0	0	0	0	0	0	0	0
R2418	0	0	42	0	1	3	0	5	2	2	2
R2419	0	0	1	0	0	0	0	0	0	0	0
R2420	88	2	495	0	2	45	0	85	17	30	251
R2421	0	0	0	0	0	0	0	0	0	0	0
R2422	3	0	24	0	0	0	0	2	0	0	5
R2423	0	0	0	0	0	0	0	0	0	0	0
R2424	29	0	176	0	2	22	0	26	2	8	27
R2425	6	1	32	0	0	1	0	0	0	2	21
R2426	26	0	462	0	6	56	0	21	3	12	53
R2427	23	0	156	0	2	23	0	24	0	4	64
R2428	5	0	61	0	2	2	0	1	9	0	9
R2429	0	0	0	0	0	0	0	0	0	0	0
R2430	0	0	0	0	0	0	0	0	0	0	0
R2431	6	0	36	0	0	0	0	15	1	3	7
R2432	0	0	8	0	0	2	0	0	0	0	1
R2433	1	0	37	0	0	8	0	2	0	0	1
R2434	0	0	1	0	0	0	0	0	0	0	0
R2435	0	0	0	0	0	0	0	0	0	0	0
R2436	54	0	523	2	6	102	0	39	3	12	59
R2437	10	0	57	0	0	6	0	1	2	1	31
R2438	0	0	17	0	0	5	0	0	0	0	2
R2439	12	0	150	0	3	26	0	14	4	3	37
R2440	10	0	51	0	0	3	0	11	1	2	18
R2441	0	0	99	0	0	4	0	0	0	0	0
R2442	0	0	0	0	0	0	0	0	0	0	0
R2443	12	1	161	0	2	14	0	9	1	5	20
R2444	11	0	160	0	0	14	0	9	0	6	33
R2445	0	0	3	0	0	2	0	0	0	0	0
R2446	8	0	185	0	0	29	0	20	7	4	67
R2447	0	0	0	0	0	0	0	0	0	0	0
R2448	0	0	5	0	0	3	0	0	0	0	2
R2449	0	0	0	0	0	1	0	0	0	0	0
R2450	12	1	110	0	2	16	0	5	1	2	10
R2451	47	0	170	0	1	23	0	30	9	9	43
R2452	13	0	329	0	14	56	0	24	3	12	42
R2453	1	0	13	0	0	3	0	0	0	1	2
R2454	21	0	40	0	0	5	0	10	3	1	21
R2455	19	0	199	0	0	48	0	18	1	4	30
R2456	0	0	6	0	1	1	0	1	0	0	2
R2457	17	0	216	0	1	28	0	23	2	7	29
R2458	29	0	155	0	0	21	0	27	11	3	18
R2459	2	0	3	0	0	0	0	0	0	0	0
R2460	37	1	274	0	6	47	0	16	0	3	39
R2461	0	0	3	0	0	1	0	2	0	0	1
R2462	0	0	6	0	0	3	0	2	0	0	1
R2463	34	0	294	0	3	30	1	12	1	8	43
R2464	3	0	60	0	0	9	0	4	0	1	9
R2465	38	0	249	0	1	22	0	46	1	1	57
R2466	5	2	106	0	2	7	0	19	3	8	11
R2467	48	0	266	0	2	15	0	24	4	12	57
R2468	12	0	182	0	0	21	0	11	1	6	17
R2469	0	0	17	0	0	1	0	0	0	1	3
R2470	31	0	194	0	0	42	0	15	2	3	51
R2471	0	0	2	0	0	0	0	0	0	0	0
R2472	4	0	96	0	0	14	0	5	1	2	24
R2473	0	0	8	0	0	1	0	3	0	0	0
R2474	0	0	3	0	0	0	0	0	0	0	0
R2475	24	0	184	0	0	15	0	5	9	7	37
R2476	53	4	448	0	5	54	0	36	5	18	82
R2478	5	0	11	0	0	4	0	0	0	0	2
R2479	10	1	100	0	2	22	0	3	0	3	15
R2480	0	0	0	0	0	1	0	0	0	0	0
R2481	0	0	0	0	0	0	0	0	0	0	0
R2482	0	0	0	0	0	0	0	0	0	0	0
R2483	9	0	60	0	0	8	0	10	2	1	18
R2484	5	0	72	0	0	14	0	5	0	2	9
R2485	20	1	114	0	1	23	0	0	0	6	50
R2486	0	0	0	0	0	0	0	0	0	0	0
R2487	3	0	77	0	0	33	0	1	1	2	21
R2488	11	0	70	0	2	12	0	8	2	0	72
R2489	1	0	54	0	1	4	0	5	1	0	22
R2490	11	1	232	0	9	16	0	12	4	8	33
R2491	0	0	0	0	0	0	0	0	0	0	0
R2492	2	0	25	0	0	8	0	2	0	0	0
R2493	5	0	27	0	5	5	0	5	0	0	5
R2494	10	0	207	0	0	31	0	10	3	4	24
R2495	46	0	555	1	3	49	1	34	5	11	81
R2496	0	0	3	0	0	0	0	0	0	0	0
R2497	1	0	2	0	0	0	0	0	0	0	1
R2498	20	1	153	0	7	20	0	23	5	9	34
R2499	0	0	0	0	0	0	0	0	0	0	0
R2500	0	0	2	0	0	0	0	0	0	0	0
R2501	3	0	15	0	0	6	0	0	0	0	4
R2502	4	0	32	0	0	4	0	4	1	1	5
R2503	0	0	4	0	0	1	0	0	0	0	0
R2504	7	0	42	0	1	10	0	7	0	0	10
R2505	8	0	65	0	3	16	0	3	1	1	28
R2506	0	0	10	0	0	0	0	0	0	0	1
R2507	12	1	108	0	1	8	0	12	1	2	26
R2508	13	0	250	0	0	7	0	15	2	3	41
R2509	5	0	54	0	0	7	0	5	0	1	6
R2510	7	0	72	0	1	9	0	7	0	3	10
R2511	1	0	15	0	0	4	0	0	0	0	0
R2512	54	0	350	0	2	45	0	19	11	6	86
R2513	3	0	14	0	0	5	0	0	0	1	3
R2514	3	0	12	0	0	0	0	0	0	0	6
R2515	4	0	123	0	1	15	0	3	1	4	9
R2516	28	0	122	0	0	12	0	18	1	2	39
R2517	0	0	6	0	0	2	0	0	0	0	1
R2518	1	0	74	0	0	8	0	4	1	4	13
R2519	22	0	112	0	1	13	0	13	6	6	28
R2520	2	0	34	0	0	2	0	1	0	3	8
R2521	0	0	0	0	0	0	0	0	0	0	0
R2522	9	0	140	0	2	24	0	7	0	3	17
R2523	1	0	20	0	0	2	0	1	0	3	9
R2524	15	0	140	0	0	38	0	13	2	2	19
R2525	4	0	190	0	0	42	0	15	6	0	20
R2526	46	2	173	0	2	13	0	16	3	7	39
R2527	18	1	153	0	3	28	0	6	4	1	22
R2528	2	0	32	0	1	5	0	3	0	1	10
R2529	1	0	15	0	0	3	0	0	0	0	3
R2530	7	0	145	0	0	36	0	6	1	0	21
R2531	1	0	19	0	0	237	0	0	0	0	98
R2532	4	0	14	0	0	0	0	0	1	0	3
R2533	4	0	46	0	0	4	0	8	1	0	2
R2534	30	0	247	0	0	24	0	12	3	5	69
R2535	6	0	12	0	0	0	0	2	1	1	7
R2536	0	0	14	0	0	3	0	3	0	0	0
R2537	13	0	73	0	0	2	0	6	1	2	10
R2538	1	0	14	0	0	9	0	0	0	1	1
R2539	22	0	226	0	3	20	0	8	0	1	19
R2540	19	0	122	0	2	11	0	10	0	5	18
R2541	122	1	837	0	12	62	2	132	24	31	261
R2542	20	0	139	0	3	30	0	8	1	5	23
R2543	16	0	159	0	1	23	0	11	4	3	18
R2544	34	0	303	0	1	39	1	36	2	3	60
R2545	28	2	164	0	2	20	0	28	3	2	107
R2546	0	0	0	0	0	0	0	0	0	0	0
R2547	32	1	160	0	1	7	0	29	3	2	58
R2548	129	4	706	0	5	38	0	97	15	19	213
R2549	3	0	20	0	0	0	0	1	1	0	3
R2550	0	0	0	0	0	0	0	0	0	0	0
R2551	111	4	461	0	2	17	0	67	16	13	204
R2552	0	0	0	0	0	0	0	0	0	0	0
R2553	38	0	240	1	3	39	0	19	5	7	64
R2554	17	1	219	0	4	20	1	28	2	3	22
R2555	0	0	0	0	0	0	0	0	0	0	0
R2556	0	0	0	0	0	0	0	0	0	0	0
R2557	0	0	0	0	0	0	0	0	0	0	0
R2558	1	0	53	0	0	2	0	4	0	0	3
R2559	0	0	0	0	0	1	0	0	0	0	0
R2560	19	0	151	0	4	20	0	6	2	0	55
R2562	4	0	134	0	11	21	0	3	2	5	28
R2563	0	0	2	0	0	2	0	0	0	0	3
R2564	0	0	8	0	0	1	0	1	0	0	1
R2565	0	0	0	0	0	0	0	0	0	0	0
R2566	1	0	14	0	1	4	0	1	0	0	2
R2567	7	0	96	0	0	68	0	10	0	1	45
R2568	5	0	21	0	0	5	0	3	1	0	1
R2569	0	0	0	0	0	0	0	0	0	0	0
R2571	0	0	20	0	1	3	0	1	1	1	3
R2572	3	0	55	0	0	13	0	0	0	3	6
R2573	4	0	77	0	0	15	0	7	3	0	13
R2574	3	0	59	0	1	10	0	4	0	2	11
R2575	0	0	0	0	0	5	0	0	0	0	0
R2576	21	0	336	0	8	30	0	38	6	15	41
R2577	1	0	55	0	1	5	0	7	0	1	9
R2578	5	1	31	0	1	4	0	2	1	0	10
R2579	6	0	37	0	0	4	0	5	1	1	4
R2580	9	0	314	0	0	23	0	34	0	3	13
R2581	0	0	0	0	0	0	0	0	0	0	0
R2582	0	0	0	0	0	0	0	0	0	0	0
R2584	0	0	5	0	0	1	0	0	0	0	1
R2585	0	0	0	0	0	0	0	0	0	0	0
R2586	72	0	410	0	3	63	0	35	4	13	81
R2587	3	0	33	0	0	6	0	2	0	2	4
R2588	21	0	315	0	6	37	0	24	5	11	41
R2589	6	1	113	0	0	44	0	18	4	1	72
R2590	9	0	174	0	2	24	0	4	2	6	25
R2591	56	0	364	2	3	31	0	43	5	21	139
R2592	36	2	242	0	1	46	0	24	4	6	52
R2593	43	2	386	0	2	32	1	31	6	26	130
R2594	85	0	480	0	0	52	0	62	16	16	170
R2596	4	0	98	0	0	11	0	5	0	1	22
R2597	57	1	250	0	1	59	0	7	2	14	27
R2598	10	0	152	0	1	20	0	9	1	2	17
R2599	6	0	26	0	0	3	0	11	1	3	15
R2600	50	0	277	0	4	41	0	9	1	7	57
R2601	0	0	32	0	0	0	0	0	0	0	24
R2602	5	0	84	0	1	6	0	5	0	5	12
R2603	26	2	226	0	2	46	0	27	5	8	62
R2604	2	0	122	0	1	6	0	3	3	1	7
R2605	5	0	20	0	1	1	0	1	0	1	0
R2606	42	1	537	0	1	83	0	35	4	16	70
R2607	0	0	0	0	0	0	0	0	0	0	0
R2608	4	0	49	0	0	4	0	2	1	0	0
R2609	1	0	120	0	1	20	0	4	0	8	16
R2610	0	0	1	0	0	1	0	0	0	0	0
R2611	3	0	29	0	0	7	0	8	2	1	21
R2612	0	0	0	0	0	0	0	0	0	0	0
R2613	36	0	326	0	7	39	0	13	6	9	52
R2614	2	0	68	0	0	12	0	8	1	4	14
R2615	2	0	89	0	0	77	0	0	2	1	22
R2616	4	0	98	0	1	3	0	6	1	5	12
R2617	6	0	21	0	1	3	0	3	0	1	5
R2618	29	0	304	1	1	96	0	15	3	4	69
R2619	23	0	130	0	3	7	0	7	1	4	31
R2620	54	4	563	0	0	52	0	166	8	5	105
R2621	44	3	264	1	1	17	0	45	16	7	114
R2622	61	0	298	0	3	26	0	12	4	2	70
R2623	0	0	6	0	0	0	0	0	0	0	2
R2624	6	0	56	0	0	1	0	6	1	3	18
R2625	8	0	104	1	1	18	0	7	2	1	16
R2626	3	0	31	0	0	3	0	5	0	0	28
R2627	52	2	565	0	3	33	0	27	6	7	100
R2628	11	1	153	0	0	11	0	9	2	0	57
R2629	34	3	259	0	1	27	0	19	4	4	79
R2630	0	0	0	0	0	0	0	0	0	0	0
R2632	23	0	199	0	1	25	0	11	2	1	7
R2633	27	1	158	0	1	22	0	23	4	6	71
R2634	0	0	1	0	0	0	0	1	0	0	3
R2635	10	1	142	0	0	18	0	8	2	0	39
R2636	41	0	371	0	6	50	0	84	9	17	75
R2637	2	0	88	0	1	20	0	4	1	1	11
R2638	4	0	78	0	1	8	0	2	0	3	4
R2639	0	0	0	0	0	0	0	0	0	0	0
R2640	36	2	387	0	1	62	1	44	7	8	65
R2641	0	0	1	0	0	1	0	0	0	0	0
R2642	0	0	0	0	0	0	0	0	0	0	0
R2643	9	0	148	0	1	8	0	9	0	3	16
R2644	7	0	77	0	0	14	0	4	0	1	14
R2645	18	0	88	0	0	19	0	6	0	2	15
R2646	48	0	192	0	3	41	0	12	4	7	31
R2647	0	0	1	0	0	0	0	0	0	0	0
R2648	9	0	166	0	0	17	0	31	1	1	40
R2649	33	0	255	0	2	27	0	14	6	6	45
R2650	50	1	257	0	6	32	0	16	5	8	71
R2651	70	4	469	1	2	78	0	26	4	26	93
R2652	38	0	303	1	4	32	1	6	1	11	49
R2653	139	1	586	0	23	68	0	60	12	25	131
R2654	29	0	149	0	6	17	2	15	2	7	51
R2655	3	0	20	0	8	3	0	1	0	0	6
R2656	5	1	87	0	0	9	0	8	0	3	24
R2657	18	0	376	0	2	33	0	6	2	7	41
R2659	27	0	365	0	0	29	0	19	5	7	61
R2660	0	0	1	0	0	0	0	0	0	0	0
R2661	58	1	298	0	0	38	0	37	13	13	109
R2662	12	0	231	0	7	36	0	24	3	8	32
R2663	0	0	3	0	0	1	0	0	0	0	0
R2664	1	0	12	0	0	2	0	0	0	0	2
R2665	12	0	484	0	2	42	0	8	2	7	51
R2666	9	0	119	0	1	15	0	12	0	2	53
R2667	1	0	16	0	0	4	0	0	0	1	3
R2668	0	0	0	0	0	0	0	0	0	0	0
R2669	0	0	119	0	0	1	0	2	0	0	8
R2670	0	0	0	0	0	0	0	0	0	0	0
R2671	0	0	0	0	0	0	0	0	0	0	0
R2672	57	0	420	2	5	33	0	20	2	22	88
R2673	0	0	1	0	0	0	0	0	0	0	0
R2674	0	0	0	0	0	0	0	0	0	0	0
R2675	17	1	110	0	0	56	0	8	1	1	55
R2676	9	0	52	0	0	14	0	1	1	2	6
R2677	15	0	105	0	0	17	0	9	0	6	19
R2678	67	1	441	0	3	48	0	29	9	17	75
R2679	1	0	10	0	0	3	0	1	0	0	2
R2680	0	0	0	0	0	0	0	0	0	0	0
